Datetime,Heating Demand (W),Cooling Demand (W),Electricity Consumption (kWh),Natural Gas Consumption (MMBTU),New_date_time
2006-Apr-18 16:00:00,342402.1709,-3372914.244,1150.001619,0.687200665,4/18/2018 15:00
2006-Apr-18 17:00:00,222636.7318,-2758490.118,994.7468883,0.432313935,4/18/2018 16:00
2006-Apr-18 18:00:00,189514.3159,-2329450.482,1029.099692,0.095713799,4/18/2018 17:00
2006-Apr-18 19:00:00,149422.4503,-2192431.394,1053.717766,0.127676491,4/18/2018 18:00
2006-Apr-18 20:00:00,162912.5359,-2118166.352,1055.885959,0,4/18/2018 19:00
2006-Apr-18 21:00:00,103022.1797,-2056996.684,883.6233566,0,4/18/2018 20:00
2006-Apr-18 22:00:00,83288.47036,-1752961.134,955.2086383,0,4/18/2018 21:00
2006-Apr-18 23:00:00,83221.01295,-1630169.791,1080.496193,0,4/18/2018 22:00
2006-Apr-19 00:00:00,50000,-1792874.121,902.7036439,0,4/18/2018 23:00
2006-Apr-19 01:00:00,50000,-1555251.368,1021.716199,0,4/19/2018 0:00
2006-Apr-19 02:00:00,50000,-1690705.868,944.7772626,0,4/19/2018 1:00
2006-Apr-19 03:00:00,50000,-1502958.604,854.1381839,0,4/19/2018 2:00
2006-Apr-19 04:00:00,50000,-1510313.195,833.8513417,0,4/19/2018 3:00
2006-Apr-19 05:00:00,50000,-1185004.774,1050.880645,0,4/19/2018 4:00
2006-Apr-19 06:00:00,149568.9804,-2028057.186,1139.830493,0,4/19/2018 5:00
2006-Apr-19 07:00:00,187127.2614,-2021436.356,1102.606582,0,4/19/2018 6:00
2006-Apr-19 08:00:00,281745.8523,-2526751.77,1124.510109,0,4/19/2018 7:00
2006-Apr-19 09:00:00,301737.86,-2797383.256,1110.793673,0,4/19/2018 8:00
2006-Apr-19 10:00:00,308455.1314,-2839405.796,1001.793384,0.11198714,4/19/2018 9:00
2006-Apr-19 11:00:00,361287.3158,-3144063.094,1013.187939,1.949306562,4/19/2018 10:00
2006-Apr-19 12:00:00,427969.4023,-3183538.244,1087.315404,1.836103828,4/19/2018 11:00
2006-Apr-19 13:00:00,407896.3451,-3475584.274,1134.000742,0.774700462,4/19/2018 12:00
2006-Apr-19 14:00:00,275084.7345,-3526538.866,1224.064932,0.888329212,4/19/2018 13:00
2006-Apr-19 15:00:00,268787.5025,-3629264.376,1155.223743,1.063933981,4/19/2018 14:00
2006-Apr-19 16:00:00,341296.9522,-3584998.404,1127.761149,0.588942536,4/19/2018 15:00
2006-Apr-19 17:00:00,222410.2135,-2786731.932,1213.87875,0.31622732,4/19/2018 16:00
2006-Apr-19 18:00:00,188926.8274,-2442835.638,1178.293202,0.089442877,4/19/2018 17:00
2006-Apr-19 19:00:00,149400.636,-2368161.904,1106.241047,0.133697025,4/19/2018 18:00
2006-Apr-19 20:00:00,162563.561,-2297028.568,1080.57732,0,4/19/2018 19:00
2006-Apr-19 21:00:00,102911.1162,-2269038.93,1081.285732,0,4/19/2018 20:00
2006-Apr-19 22:00:00,82993.30344,-1772896.85,975.7685021,0,4/19/2018 21:00
2006-Apr-19 23:00:00,83182.82686,-1654850.531,1002.929394,0,4/19/2018 22:00
2006-Apr-20 00:00:00,50000,-1781221.383,933.4530621,0,4/19/2018 23:00
2006-Apr-20 01:00:00,50000,-1614512.895,1080.935229,0,4/20/2018 0:00
2006-Apr-20 02:00:00,50000,-1728752.783,1027.479243,0,4/20/2018 1:00
2006-Apr-20 03:00:00,50000,-1562018.773,905.1999959,0,4/20/2018 2:00
2006-Apr-20 04:00:00,50000,-1627416.162,918.65791,0,4/20/2018 3:00
2006-Apr-20 05:00:00,50000,-1224944.35,1141.164131,0,4/20/2018 4:00
2006-Apr-20 06:00:00,96124.48649,-2105683.86,1205.040827,0,4/20/2018 5:00
2006-Apr-20 07:00:00,175556.7238,-2240025.97,1030.964666,0,4/20/2018 6:00
2006-Apr-20 08:00:00,281165.9432,-2820374.036,1129.91536,0,4/20/2018 7:00
2006-Apr-20 09:00:00,301108.8539,-3122883.346,1044.906238,0,4/20/2018 8:00
2006-Apr-20 10:00:00,307627.2333,-3400231.508,1032.890517,0,4/20/2018 9:00
2006-Apr-20 11:00:00,360737.0135,-3603786.394,1205.478187,1.532557431,4/20/2018 10:00
2006-Apr-20 12:00:00,426492.7671,-3468873.22,1155.807292,2.233116044,4/20/2018 11:00
2006-Apr-20 13:00:00,406864.3509,-3780012.094,1144.679453,0.782707073,4/20/2018 12:00
2006-Apr-20 14:00:00,274834.5337,-3952329.788,1173.396883,0.877299112,4/20/2018 13:00
2006-Apr-20 15:00:00,267792.2963,-4154639.098,1234.338072,1.208097112,4/20/2018 14:00
2006-Apr-20 16:00:00,341004.5608,-3914980.816,1237.243851,0.581083559,4/20/2018 15:00
2006-Apr-20 17:00:00,221527.04,-3072397.572,1137.393741,0.405211216,4/20/2018 16:00
2006-Apr-20 18:00:00,188868.3664,-2824851.54,1215.412702,0.095498717,4/20/2018 17:00
2006-Apr-20 19:00:00,148907.5509,-2528818.376,1125.005771,0.193440799,4/20/2018 18:00
2006-Apr-20 20:00:00,162192.6749,-2392456.108,1135.424171,0,4/20/2018 19:00
2006-Apr-20 21:00:00,102815.6387,-2343690.864,1066.90062,0,4/20/2018 20:00
2006-Apr-20 22:00:00,83139.93469,-1803204.022,972.1919808,0,4/20/2018 21:00
2006-Apr-20 23:00:00,83000.83537,-1701802.163,999.4178015,0,4/20/2018 22:00
2006-Apr-21 00:00:00,50000,-1854441.41,900.6862911,0,4/20/2018 23:00
2006-Apr-21 01:00:00,50000,-1658974.017,1087.294383,0,4/21/2018 0:00
2006-Apr-21 02:00:00,50000,-1783389.34,904.4950075,0,4/21/2018 1:00
2006-Apr-21 03:00:00,50000,-1598452.409,1004.044784,0,4/21/2018 2:00
2006-Apr-21 04:00:00,50000,-1701916.671,905.2659099,0,4/21/2018 3:00
2006-Apr-21 05:00:00,50000,-1102318.925,1151.976825,0,4/21/2018 4:00
2006-Apr-21 06:00:00,96774.82638,-2108764.946,1015.154645,0,4/21/2018 5:00
2006-Apr-21 07:00:00,175137.1419,-2101617.722,1191.835883,0,4/21/2018 6:00
2006-Apr-21 08:00:00,280460.4523,-2881362.078,1183.850945,0,4/21/2018 7:00
2006-Apr-21 09:00:00,300346.7619,-3275787.298,1166.169419,0,4/21/2018 8:00
2006-Apr-21 10:00:00,307035.4614,-3655437.244,1061.838711,0,4/21/2018 9:00
2006-Apr-21 11:00:00,359623.6593,-3774567.004,1167.340197,1.441241995,4/21/2018 10:00
2006-Apr-21 12:00:00,425859.0681,-3574536.616,1137.803823,1.58661631,4/21/2018 11:00
2006-Apr-21 13:00:00,405998.9465,-3860303.768,1083.35323,1.024995797,4/21/2018 12:00
2006-Apr-21 14:00:00,273801.483,-3991377.634,1245.529687,1.056295768,4/21/2018 13:00
2006-Apr-21 15:00:00,267624.8092,-3976890.952,1229.605418,1.422782087,4/21/2018 14:00
2006-Apr-21 16:00:00,339774.4309,-4137739.018,1183.028544,0.606608013,4/21/2018 15:00
2006-Apr-21 17:00:00,221439.5226,-3204525.65,1172.485045,0.361032411,4/21/2018 16:00
2006-Apr-21 18:00:00,188126.3715,-2824749.652,1180.099987,0.063586798,4/21/2018 17:00
2006-Apr-21 19:00:00,148918.1707,-2561069.434,1186.007348,0.165697928,4/21/2018 18:00
2006-Apr-21 20:00:00,161922.3192,-2397733.01,1215.481483,0,4/21/2018 19:00
2006-Apr-21 21:00:00,102660.7542,-2336524.628,961.5512083,0,4/21/2018 20:00
2006-Apr-21 22:00:00,82894.90302,-1827655.269,921.2015658,0,4/21/2018 21:00
2006-Apr-21 23:00:00,82817.51501,-1704979.965,1011.053911,0,4/21/2018 22:00
2006-Apr-22 00:00:00,50000,-1847340.757,1042.852215,0,4/21/2018 23:00
2006-Apr-22 01:00:00,50000,-1584660.174,952.4627679,0,4/22/2018 0:00
2006-Apr-22 02:00:00,50000,-1700790.726,876.9592273,0,4/22/2018 1:00
2006-Apr-22 03:00:00,50000,-1595222.504,990.8824362,0,4/22/2018 2:00
2006-Apr-22 04:00:00,50000,-1697006.626,859.7214016,0,4/22/2018 3:00
2006-Apr-22 05:00:00,50000,-1102928.816,1168.390541,0,4/22/2018 4:00
2006-Apr-22 06:00:00,96062.34921,-2107454.38,1076.9243,0,4/22/2018 5:00
2006-Apr-22 07:00:00,122204.0514,-2170414.23,1068.255817,0,4/22/2018 6:00
2006-Apr-22 08:00:00,148422.8095,-2328017.076,1137.62085,0,4/22/2018 7:00
2006-Apr-22 09:00:00,188000.3728,-2525076.164,1061.198542,0,4/22/2018 8:00
2006-Apr-22 10:00:00,174764.4124,-2709749.916,1090.241582,0,4/22/2018 9:00
2006-Apr-22 11:00:00,201093.5159,-2834984.792,1102.191097,0,4/22/2018 10:00
2006-Apr-22 12:00:00,181179.4716,-2652612.7,1139.315264,0,4/22/2018 11:00
2006-Apr-22 13:00:00,174844.1975,-2661299.514,1157.505956,0,4/22/2018 12:00
2006-Apr-22 14:00:00,148553.5821,-2630936.318,1144.46456,0,4/22/2018 13:00
2006-Apr-22 15:00:00,135307.1168,-2622028.482,1227.8965,0,4/22/2018 14:00
2006-Apr-22 16:00:00,141778.7304,-2630066.15,1154.718598,0,4/22/2018 15:00
2006-Apr-22 17:00:00,96011.14946,-2538157.484,986.6611882,0,4/22/2018 16:00
2006-Apr-22 18:00:00,96035.93577,-1884327.231,1101.038745,0,4/22/2018 17:00
2006-Apr-22 19:00:00,95941.13565,-1698753.526,950.2042471,0,4/22/2018 18:00
2006-Apr-22 20:00:00,95889.60536,-1826104.602,1038.358148,0,4/22/2018 19:00
2006-Apr-22 21:00:00,109177.8512,-1654949.719,919.0717237,0,4/22/2018 20:00
2006-Apr-22 22:00:00,82786.05294,-1572332.639,1032.262248,0,4/22/2018 21:00
2006-Apr-22 23:00:00,82772.87357,-1526205.847,1050.806963,0,4/22/2018 22:00
2006-Apr-23 00:00:00,50000,-1552207.862,1004.205683,0,4/22/2018 23:00
2006-Apr-23 01:00:00,50000,-1664053.001,910.2574813,0,4/23/2018 0:00
2006-Apr-23 02:00:00,50000,-1552328.833,911.3893302,0,4/23/2018 1:00
2006-Apr-23 03:00:00,50000,-1394757.578,934.5997194,0,4/23/2018 2:00
2006-Apr-23 04:00:00,50000,-1593905.979,992.9477252,0,4/23/2018 3:00
2006-Apr-23 05:00:00,50000,-1391462.346,883.9824886,0,4/23/2018 4:00
2006-Apr-23 06:00:00,95953.0424,-1580830.298,900.4974679,0,4/23/2018 5:00
2006-Apr-23 07:00:00,76146.57178,-1230302.851,1099.038645,0,4/23/2018 6:00
2006-Apr-23 08:00:00,76167.25859,-1983380.715,994.8544131,0,4/23/2018 7:00
2006-Apr-23 09:00:00,76239.23796,-1732386.495,1091.523683,0,4/23/2018 8:00
2006-Apr-23 10:00:00,76238.61765,-2019769.984,1024.349879,0,4/23/2018 9:00
2006-Apr-23 11:00:00,89296.25066,-1909004.375,1158.683553,0,4/23/2018 10:00
2006-Apr-23 12:00:00,89328.76175,-2053759.744,1093.20961,0,4/23/2018 11:00
2006-Apr-23 13:00:00,108968.5624,-1846456.42,1186.708473,0,4/23/2018 12:00
2006-Apr-23 14:00:00,89148.89508,-2115715.388,1172.751664,0,4/23/2018 13:00
2006-Apr-23 15:00:00,76228.3802,-1931942.878,1115.979415,0,4/23/2018 14:00
2006-Apr-23 16:00:00,76222.2616,-2212468.034,1071.566631,0,4/23/2018 15:00
2006-Apr-23 17:00:00,76206.55543,-1974325.745,1207.756682,0,4/23/2018 16:00
2006-Apr-23 18:00:00,76195.47,-2018046.566,912.669386,0,4/23/2018 17:00
2006-Apr-23 19:00:00,76179.36282,-1693472.68,1027.131068,0,4/23/2018 18:00
2006-Apr-23 20:00:00,76152.70219,-1812265.114,969.2245568,0,4/23/2018 19:00
2006-Apr-23 21:00:00,95885.84017,-1645593.574,938.7427855,0,4/23/2018 20:00
2006-Apr-23 22:00:00,76185.82537,-1574793.337,940.4738493,0,4/23/2018 21:00
2006-Apr-23 23:00:00,76171.51173,-1597023.76,1019.952724,0,4/23/2018 22:00
2006-Apr-24 00:00:00,50000,-1529968.872,993.7532308,0,4/23/2018 23:00
2006-Apr-24 01:00:00,50000,-1464254.798,1003.332949,0,4/24/2018 0:00
2006-Apr-24 02:00:00,50000,-1517655.527,872.5878554,0,4/24/2018 1:00
2006-Apr-24 03:00:00,50000,-1485209.394,963.5760254,0,4/24/2018 2:00
2006-Apr-24 04:00:00,50000,-1555163.483,841.7208775,0,4/24/2018 3:00
2006-Apr-24 05:00:00,50000,-1093855.602,1203.756639,0,4/24/2018 4:00
2006-Apr-24 06:00:00,95673.75749,-2131184.436,1127.665688,0,4/24/2018 5:00
2006-Apr-24 07:00:00,174066.604,-2232830.46,1134.64771,0,4/24/2018 6:00
2006-Apr-24 08:00:00,278599.1134,-2718796.04,1107.087812,0,4/24/2018 7:00
2006-Apr-24 09:00:00,298254.5118,-3047943.71,1041.635584,0,4/24/2018 8:00
2006-Apr-24 10:00:00,304885.904,-3316367.924,1214.093898,0,4/24/2018 9:00
2006-Apr-24 11:00:00,357161.7835,-3530824.888,1150.581742,0,4/24/2018 10:00
2006-Apr-24 12:00:00,422601.318,-3382707.322,1145.398664,0,4/24/2018 11:00
2006-Apr-24 13:00:00,403109.4737,-3722149.328,1164.26477,0,4/24/2018 12:00
2006-Apr-24 14:00:00,272161.0996,-3742915.388,1103.89286,0,4/24/2018 13:00
2006-Apr-24 15:00:00,265523.0874,-3786509.108,1230.836758,0,4/24/2018 14:00
2006-Apr-24 16:00:00,337740.7091,-3636733.766,1112.876146,0,4/24/2018 15:00
2006-Apr-24 17:00:00,219683.4912,-2964649.292,1125.365696,0,4/24/2018 16:00
2006-Apr-24 18:00:00,187318.9419,-2589322.348,1144.016931,0,4/24/2018 17:00
2006-Apr-24 19:00:00,147841.0022,-2461854.158,1174.307065,0,4/24/2018 18:00
2006-Apr-24 20:00:00,160955.4892,-2407120.268,1203.521999,0,4/24/2018 19:00
2006-Apr-24 21:00:00,102228.2234,-2366566.626,1133.994851,0,4/24/2018 20:00
2006-Apr-24 22:00:00,82784.4931,-1815783.234,1040.813795,0,4/24/2018 21:00
2006-Apr-24 23:00:00,82656.24693,-1705084.868,1123.343063,0,4/24/2018 22:00
2006-Apr-25 00:00:00,50000,-1883388.009,1015.6382,0,4/24/2018 23:00
2006-Apr-25 01:00:00,50000,-1703961.716,1154.301548,0,4/25/2018 0:00
2006-Apr-25 02:00:00,50000,-1845516.35,920.0253235,0,4/25/2018 1:00
2006-Apr-25 03:00:00,50000,-1624939.235,1075.660444,0,4/25/2018 2:00
2006-Apr-25 04:00:00,50000,-1765331.232,819.5009016,0,4/25/2018 3:00
2006-Apr-25 05:00:00,50000,-1113136.954,1149.392754,0,4/25/2018 4:00
2006-Apr-25 06:00:00,95539.80974,-2209401.9,1199.385949,0,4/25/2018 5:00
2006-Apr-25 07:00:00,173761.5671,-2322137.48,1034.686723,0,4/25/2018 6:00
2006-Apr-25 08:00:00,277910.4735,-2931744.83,1205.50629,0,4/25/2018 7:00
2006-Apr-25 09:00:00,297565.3171,-3402934.206,1227.896439,0,4/25/2018 8:00
2006-Apr-25 10:00:00,304158.1245,-3578950.882,1104.136126,0,4/25/2018 9:00
2006-Apr-25 11:00:00,356510.5349,-3512942.148,1073.309514,0,4/25/2018 10:00
2006-Apr-25 12:00:00,421364.0811,-3442358.802,1131.881709,0,4/25/2018 11:00
2006-Apr-25 13:00:00,402037.9644,-3765425.282,1156.120276,0,4/25/2018 12:00
2006-Apr-25 14:00:00,271742.6966,-3876054.714,1106.794591,0,4/25/2018 13:00
2006-Apr-25 15:00:00,264827.129,-4104761.004,1198.66836,0,4/25/2018 14:00
2006-Apr-25 16:00:00,336940.3091,-4051035.336,1247.026598,0,4/25/2018 15:00
2006-Apr-25 17:00:00,219356.8896,-3164861.716,1064.381141,0,4/25/2018 16:00
2006-Apr-25 18:00:00,186803.3001,-2690883.826,1246.486403,0,4/25/2018 17:00
2006-Apr-25 19:00:00,147646.2424,-2549777.818,1057.374122,0,4/25/2018 18:00
2006-Apr-25 20:00:00,160745.9894,-2485065.95,1190.71775,0,4/25/2018 19:00
2006-Apr-25 21:00:00,102097.5288,-2454386.694,1026.756737,0,4/25/2018 20:00
2006-Apr-25 22:00:00,82422.87687,-1866455.425,1125.313485,0,4/25/2018 21:00
2006-Apr-25 23:00:00,82656.95297,-1753311.758,1041.415448,0,4/25/2018 22:00
2006-Apr-26 00:00:00,50000,-1916147.811,1044.504235,0,4/25/2018 23:00
2006-Apr-26 01:00:00,50000,-1713274.396,1037.467712,0,4/26/2018 0:00
2006-Apr-26 02:00:00,50000,-1886920.507,1084.194364,0,4/26/2018 1:00
2006-Apr-26 03:00:00,50000,-1687822.108,1140.952273,0,4/26/2018 2:00
2006-Apr-26 04:00:00,50000,-1807132.286,786.0260377,0,4/26/2018 3:00
2006-Apr-26 05:00:00,50000,-1129386.71,1223.890051,0,4/26/2018 4:00
2006-Apr-26 06:00:00,95323.66998,-2215338.898,1072.427637,0,4/26/2018 5:00
2006-Apr-26 07:00:00,173474.4068,-2302504.486,1150.210949,0,4/26/2018 6:00
2006-Apr-26 08:00:00,277419.1075,-2943216.35,1097.512006,0,4/26/2018 7:00
2006-Apr-26 09:00:00,297010.769,-3374182.986,1056.070468,0,4/26/2018 8:00
2006-Apr-26 10:00:00,303446.7918,-3716943.328,1254.332379,0,4/26/2018 9:00
2006-Apr-26 11:00:00,355440.4995,-3873929.912,1237.041867,0,4/26/2018 10:00
2006-Apr-26 12:00:00,420548.2752,-3428540.976,1202.853445,0,4/26/2018 11:00
2006-Apr-26 13:00:00,400915.8881,-3690677.616,1211.5307,0.828966277,4/26/2018 12:00
2006-Apr-26 14:00:00,271031.6726,-3285122.362,1124.206971,0.792423837,4/26/2018 13:00
2006-Apr-26 15:00:00,264451.0765,-2698241.214,997.6485534,1.305893044,4/26/2018 14:00
2006-Apr-26 16:00:00,335745.255,-2621515.342,1027.565414,0.452402667,4/26/2018 15:00
2006-Apr-26 17:00:00,219110.3593,-2155031.784,1125.029983,0.342917152,4/26/2018 16:00
2006-Apr-26 18:00:00,186206.7822,-2060964.986,960.9862275,0.05991465,4/26/2018 17:00
2006-Apr-26 19:00:00,147557.7495,-2072062.046,975.1274225,0.139402535,4/26/2018 18:00
2006-Apr-26 20:00:00,160362.2532,-1962837.062,1025.993038,0,4/26/2018 19:00
2006-Apr-26 21:00:00,101935.0869,-1897148.596,1041.033747,0,4/26/2018 20:00
2006-Apr-26 22:00:00,82494.41611,-1690219.283,867.4648348,0,4/26/2018 21:00
2006-Apr-26 23:00:00,82349.54726,-1578258.809,879.5921116,0,4/26/2018 22:00
2006-Apr-27 00:00:00,50000,-1677174.461,1049.604492,0,4/26/2018 23:00
2006-Apr-27 01:00:00,50000,-1486507.758,967.5513334,0,4/27/2018 0:00
2006-Apr-27 02:00:00,50000,-1544555.007,930.490975,0,4/27/2018 1:00
2006-Apr-27 03:00:00,50000,-1614895.818,1025.392367,0,4/27/2018 2:00
2006-Apr-27 04:00:00,50000,-1606072.946,712.3029871,0,4/27/2018 3:00
2006-Apr-27 05:00:00,50000,-989746.2728,985.0280947,0,4/27/2018 4:00
2006-Apr-27 06:00:00,140188.0684,-2066830.808,1094.072951,0,4/27/2018 5:00
2006-Apr-27 07:00:00,186127.474,-2040905.242,1021.670036,0,4/27/2018 6:00
2006-Apr-27 08:00:00,276804.0939,-2570176.562,1149.164373,0,4/27/2018 7:00
2006-Apr-27 09:00:00,296158.4628,-2886547.582,1081.851477,0,4/27/2018 8:00
2006-Apr-27 10:00:00,302737.4228,-3164243.168,1148.823035,0,4/27/2018 9:00
2006-Apr-27 11:00:00,354603.6035,-3458010.29,1167.456441,1.401984069,4/27/2018 10:00
2006-Apr-27 12:00:00,419453.4035,-3452180.356,1255.010014,2.014432168,4/27/2018 11:00
2006-Apr-27 13:00:00,400145.4717,-3705320.542,1234.665058,0.847882958,4/27/2018 12:00
2006-Apr-27 14:00:00,270413.4917,-3876135.982,1201.438765,0.807280815,4/27/2018 13:00
2006-Apr-27 15:00:00,263624.3602,-4001248.402,1096.867592,1.10201198,4/27/2018 14:00
2006-Apr-27 16:00:00,335402.0212,-3934906.142,1082.474213,0.448426586,4/27/2018 15:00
2006-Apr-27 17:00:00,218368.847,-3062614.216,1089.314627,0.288920196,4/27/2018 16:00
2006-Apr-27 18:00:00,186068.996,-2721861.616,1049.159094,0.060215424,4/27/2018 17:00
2006-Apr-27 19:00:00,147094.808,-2521652.588,1062.785056,0.13881099,4/27/2018 18:00
2006-Apr-27 20:00:00,160132.2152,-2457071.89,1108.588015,0,4/27/2018 19:00
2006-Apr-27 21:00:00,101792.1135,-2252100.224,1067.801901,0,4/27/2018 20:00
2006-Apr-27 22:00:00,82252.90039,-1796494.167,963.1186074,0,4/27/2018 21:00
2006-Apr-27 23:00:00,82455.43142,-1667659.524,952.6396146,0,4/27/2018 22:00
2006-Apr-28 00:00:00,50000,-1640250.008,982.2097823,0,4/27/2018 23:00
2006-Apr-28 01:00:00,50000,-1244652.982,882.8993616,0,4/28/2018 0:00
2006-Apr-28 02:00:00,50000,-1146613.766,805.9651974,0,4/28/2018 1:00
2006-Apr-28 03:00:00,50000,-1065627.566,721.926219,0,4/28/2018 2:00
2006-Apr-28 04:00:00,50000,-1035831.073,784.2702736,0,4/28/2018 3:00
2006-Apr-28 05:00:00,50000,-968299.2446,713.8055696,0,4/28/2018 4:00
2006-Apr-28 06:00:00,283250.8813,-1058900.864,716.0854766,0,4/28/2018 5:00
2006-Apr-28 07:00:00,182431.8907,-1138079.759,1010.458588,0,4/28/2018 6:00
2006-Apr-28 08:00:00,276308.508,-1659759.428,1079.568478,0,4/28/2018 7:00
2006-Apr-28 09:00:00,295572.7314,-2057116.382,1000.255458,0,4/28/2018 8:00
2006-Apr-28 10:00:00,302028.306,-2405128.544,947.8479936,0.953179316,4/28/2018 9:00
2006-Apr-28 11:00:00,353569.2524,-2839142.986,1053.891448,1.833279039,4/28/2018 10:00
2006-Apr-28 12:00:00,480390.9131,-2938162.238,964.20468,1.711798597,4/28/2018 11:00
2006-Apr-28 13:00:00,399065.4454,-3443845.538,1023.862612,1.628190821,4/28/2018 12:00
2006-Apr-28 14:00:00,355534.7632,-3614605.968,1116.661684,0.751942049,4/28/2018 13:00
2006-Apr-28 15:00:00,263423.2572,-3451146.316,1068.650386,1.646636538,4/28/2018 14:00
2006-Apr-28 16:00:00,334288.7027,-3575519.442,1149.316148,0.513466351,4/28/2018 15:00
2006-Apr-28 17:00:00,217990.3838,-2989630.178,1102.688352,0.359387028,4/28/2018 16:00
2006-Apr-28 18:00:00,185662.9279,-2631414.922,1014.296122,0.081316855,4/28/2018 17:00
2006-Apr-28 19:00:00,146825.8048,-2485740.106,1068.337522,0.138985448,4/28/2018 18:00
2006-Apr-28 20:00:00,159670.8955,-2408099.906,1088.227698,0,4/28/2018 19:00
2006-Apr-28 21:00:00,101649.4736,-2382503.562,1065.336866,0,4/28/2018 20:00
2006-Apr-28 22:00:00,82417.53412,-1854471.035,1072.359819,0,4/28/2018 21:00
2006-Apr-28 23:00:00,82294.64948,-1730126.027,1160.64486,0,4/28/2018 22:00
2006-Apr-29 00:00:00,50000,-1893981.777,885.0359185,0,4/28/2018 23:00
2006-Apr-29 01:00:00,50000,-1626142.209,945.000779,0,4/29/2018 0:00
2006-Apr-29 02:00:00,50000,-1730188.723,980.132954,0,4/29/2018 1:00
2006-Apr-29 03:00:00,50000,-1619572.2,961.0660569,0,4/29/2018 2:00
2006-Apr-29 04:00:00,50000,-1665729.627,836.2171935,0,4/29/2018 3:00
2006-Apr-29 05:00:00,50000,-1234266.404,1142.461387,0,4/29/2018 4:00
2006-Apr-29 06:00:00,95024.7206,-2125475.368,1108.951218,0,4/29/2018 5:00
2006-Apr-29 07:00:00,120726.0203,-2297054.9,1046.178348,0,4/29/2018 6:00
2006-Apr-29 08:00:00,146670.3812,-2432147.19,1132.459828,0,4/29/2018 7:00
2006-Apr-29 09:00:00,185162.7681,-2805810.024,1232.012008,0,4/29/2018 8:00
2006-Apr-29 10:00:00,172280.9242,-3050054.088,1091.676747,0,4/29/2018 9:00
2006-Apr-29 11:00:00,198217.1837,-3154454.792,1168.608681,0,4/29/2018 10:00
2006-Apr-29 12:00:00,178834.9122,-3002599.742,1265.391659,0,4/29/2018 11:00
2006-Apr-29 13:00:00,172427.1924,-2993764.11,1115.914636,0,4/29/2018 12:00
2006-Apr-29 14:00:00,146537.0419,-3134825.16,1209.252753,0,4/29/2018 13:00
2006-Apr-29 15:00:00,133646.3859,-3227519.184,1205.967842,0,4/29/2018 14:00
2006-Apr-29 16:00:00,140071.3527,-3116897.736,1088.533615,0,4/29/2018 15:00
2006-Apr-29 17:00:00,95116.08626,-2923008.998,1252.88117,0,4/29/2018 16:00
2006-Apr-29 18:00:00,95149.94526,-2057851.052,1086.531157,0,4/29/2018 17:00
2006-Apr-29 19:00:00,95046.91015,-1775340.561,1066.246738,0,4/29/2018 18:00
2006-Apr-29 20:00:00,94957.70042,-1919091.798,1102.062749,0,4/29/2018 19:00
2006-Apr-29 21:00:00,108043.5684,-1706553.545,1097.928999,0,4/29/2018 20:00
2006-Apr-29 22:00:00,82221.37992,-1870192.802,1048.992389,0,4/29/2018 21:00
2006-Apr-29 23:00:00,82081.0343,-1686546.977,1064.430858,0,4/29/2018 22:00
2006-Apr-30 00:00:00,50000,-1852106.841,975.5610039,0,4/29/2018 23:00
2006-Apr-30 01:00:00,50000,-1660411.427,1045.224152,0,4/30/2018 0:00
2006-Apr-30 02:00:00,50000,-1660722.04,1090.375376,0,4/30/2018 1:00
2006-Apr-30 03:00:00,50000,-1655692.208,977.0144851,0,4/30/2018 2:00
2006-Apr-30 04:00:00,50000,-1582691.012,970.7700425,0,4/30/2018 3:00
2006-Apr-30 05:00:00,50000,-1577706.924,969.1245193,0,4/30/2018 4:00
2006-Apr-30 06:00:00,95024.35969,-1650150.344,857.0371106,0,4/30/2018 5:00
2006-Apr-30 07:00:00,75673.07328,-1372812.947,1135.622517,0,4/30/2018 6:00
2006-Apr-30 08:00:00,75637.16204,-1873774.284,994.6286747,0,4/30/2018 7:00
2006-Apr-30 09:00:00,75652.70943,-1875499.187,1152.462685,0,4/30/2018 8:00
2006-Apr-30 10:00:00,75625.82635,-2311353.892,1260.707838,0,4/30/2018 9:00
2006-Apr-30 11:00:00,88659.85078,-2155281.258,1176.246956,0,4/30/2018 10:00
2006-Apr-30 12:00:00,88373.84235,-2350007.686,1245.81227,0,4/30/2018 11:00
2006-Apr-30 13:00:00,107863.1784,-2103570.002,1102.772107,0,4/30/2018 12:00
2006-Apr-30 14:00:00,88578.00722,-2428939.85,1135.257083,0,4/30/2018 13:00
2006-Apr-30 15:00:00,75661.39081,-2232300.838,1249.60093,0,4/30/2018 14:00
2006-Apr-30 16:00:00,75633.45425,-2444107.574,1132.728044,0,4/30/2018 15:00
2006-Apr-30 17:00:00,75641.72902,-2081559.798,1246.626069,0,4/30/2018 16:00
2006-Apr-30 18:00:00,75687.54877,-2099380.314,1027.700961,0,4/30/2018 17:00
2006-Apr-30 19:00:00,75716.95699,-1810805.076,1241.742706,0,4/30/2018 18:00
2006-Apr-30 20:00:00,75717.16934,-1913966.476,995.4084931,0,4/30/2018 19:00
2006-Apr-30 21:00:00,94836.90714,-1734111.633,1091.234307,0,4/30/2018 20:00
2006-Apr-30 22:00:00,75699.31613,-1873047.658,1078.283349,0,4/30/2018 21:00
2006-Apr-30 23:00:00,75716.69219,-1697594.286,1002.115748,0,4/30/2018 22:00
